UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,OwnerName,OwnerAddress,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,PropertySplitAddress,PropertyAddressSplitCity,OwnerSplitAddress,OwnerAddressSplitCity,OwnerAddressSplitState
8909,"033 03 0B 120.00","SINGLE FAMILY","162  IVY HILL LN, GOODLETTSVILLE",13-10-18,181000,20131025-0111413,No,,,0,,0,0,0,0,0,0,0,"162  IVY HILL LN"," GOODLETTSVILLE",,,
25027,"033 03 0B 121.00","SINGLE FAMILY","164  IVY HILL LN, GOODLETTSVILLE",14-12-17,179999,20141222-0116875,No,,,0,,0,0,0,0,0,0,0,"164  IVY HILL LN"," GOODLETTSVILLE",,,
44083,"033 03 0B 131.00","SINGLE FAMILY","133  IVY HILL LN, GOODLETTSVILLE",16-02-12,177500,20160217-0015213,No,,,0,,0,0,0,0,0,0,0,"133  IVY HILL LN"," GOODLETTSVILLE",,,
5816,"033 03 0B 132.00","SINGLE FAMILY","131  IVY HILL LN, GOODLETTSVILLE",13-07-26,159900,20130813-0084875,No,,,0,,0,0,0,0,0,0,0,"131  IVY HILL LN"," GOODLETTSVILLE",,,
36510,"033 03 0B 135.00","SINGLE FAMILY","125  IVY HILL LN, GOODLETTSVILLE",15-08-07,180000,20150819-0083516,No,,,0,,0,0,0,0,0,0,0,"125  IVY HILL LN"," GOODLETTSVILLE",,,
7000,"033 03 0B 137.00","SINGLE FAMILY","121  IVY HILL LN, GOODLETTSVILLE",13-08-30,172500,20130904-0093088,No,,,0,,0,0,0,0,0,0,0,"121  IVY HILL LN"," GOODLETTSVILLE",,,
22728,"033 03 0B 139.00","SINGLE FAMILY","117  IVY HILL LN, GOODLETTSVILLE",14-10-31,179200,20141103-0101162,No,,,0,,0,0,0,0,0,0,0,"117  IVY HILL LN"," GOODLETTSVILLE",,,
34764,"033 03 0B 140.00","SINGLE FAMILY","115  IVY HILL LN, GOODLETTSVILLE",15-07-20,176000,20150722-0071802,No,,,0,,0,0,0,0,0,0,0,"115  IVY HILL LN"," GOODLETTSVILLE",,,
16929,"033 04 0A 006.00","RESIDENTIAL CONDO","6  ROLLING MEADOWS DR, GOODLETTSVILLE",14-06-20,80000,20140625-0055548,No,,,0,,0,0,0,0,0,0,0,"6  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
7002,"033 04 0A 017.00","RESIDENTIAL CONDO","17  ROLLING MEADOWS DR, GOODLETTSVILLE",13-08-23,144500,20130828-0090703,No,,,0,,0,0,0,0,0,0,0,"17  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
15547,"033 04 0A 020.00","RESIDENTIAL CONDO","20  ROLLING MEADOWS DR, GOODLETTSVILLE",14-05-22,128200,20140530-0046650,No,,,0,,0,0,0,0,0,0,0,"20  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
56042,"033 04 0A 024.00","RESIDENTIAL CONDO","24 ROLLING MEADOWS  DR, GOODLETTSVILLE",16-10-04,134900,20161006-0105678,No,,,0,,0,0,0,0,0,0,0,"24 ROLLING MEADOWS  DR"," GOODLETTSVILLE",,,
5817,"033 04 0A 026.00","RESIDENTIAL CONDO","26  ROLLING MEADOWS DR, GOODLETTSVILLE",13-07-31,105000,20130807-0082779,No,,,0,,0,0,0,0,0,0,0,"26  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
40667,"033 04 0A 037.00","RESIDENTIAL CONDO","37  ROLLING MEADOWS DR, GOODLETTSVILLE",15-11-27,145000,20151201-0120945,No,,,0,,0,0,0,0,0,0,0,"37  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
53125,"033 04 0A 040.00","RESIDENTIAL CONDO","40 ROLLING MEADOWS  DR, GOODLETTSVILLE",16-08-01,145000,20160805-0081619,No,,,0,,0,0,0,0,0,0,0,"40 ROLLING MEADOWS  DR"," GOODLETTSVILLE",,,
56043,"033 04 0A 050.00","RESIDENTIAL CONDO","50 ROLLING MEADOWS  DR, GOODLETTSVILLE",16-10-04,134000,20161007-0106578,No,,,0,,0,0,0,0,0,0,0,"50 ROLLING MEADOWS  DR"," GOODLETTSVILLE",,,
25028,"033 04 0A 068.00","RESIDENTIAL CONDO","68  ROLLING MEADOWS DR, GOODLETTSVILLE",14-12-03,85000,20141204-0111220,No,,,0,,0,0,0,0,0,0,0,"68  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
4524,"033 04 0A 074.00","RESIDENTIAL CONDO","74  ROLLING MEADOWS DR, GOODLETTSVILLE",13-06-28,112000,20130819-0087122,No,,,0,,0,0,0,0,0,0,0,"74  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
38083,"033 04 0A 076.00","RESIDENTIAL CONDO","76  ROLLING MEADOWS DR, GOODLETTSVILLE",15-09-11,130000,20150914-0093144,No,,,0,,0,0,0,0,0,0,0,"76  ROLLING MEADOWS DR"," GOODLETTSVILLE",,,
2051,"033 04 0B 013.00","SINGLE FAMILY","207  DRY CREEK POINTE CT, GOODLETTSVILLE",13-04-18,152000,20130419-0039056,No,,,0,,0,0,0,0,0,0,0,"207  DRY CREEK POINTE CT"," GOODLETTSVILLE",,,
33033,"033 04 0B 016.00","SINGLE FAMILY","201  DRY CREEK POINTE CT, GOODLETTSVILLE",15-06-30,179900,20150706-0064657,No,,,0,,0,0,0,0,0,0,0,"201  DRY CREEK POINTE CT"," GOODLETTSVILLE",,,
50588,"033 04 0B 023.00","SINGLE FAMILY","216 NATHAN  DR, GOODLETTSVILLE",16-06-30,201000,20160707-0069609,No,,,0,,0,0,0,0,0,0,0,"216 NATHAN  DR"," GOODLETTSVILLE",,,
4525,"033 04 0B 040.00","SINGLE FAMILY","101  DRY CREEK POINTE CT, GOODLETTSVILLE",13-06-27,125000,20130712-0072330,No,,,0,,0,0,0,0,0,0,0,"101  DRY CREEK POINTE CT"," GOODLETTSVILLE",,,
12406,"033 06 0A 002.00","SINGLE FAMILY","1116  CAMPBELL RD, GOODLETTSVILLE",14-02-14,146000,20140220-0014506,No,,,0,,0,0,0,0,0,0,0,"1116  CAMPBELL RD"," GOODLETTSVILLE",,,
45295,"033 06 0A 002.00","SINGLE FAMILY","1116  CAMPBELL RD, GOODLETTSVILLE",16-03-29,210000,20160331-0030709,No,,,0,,0,0,0,0,0,0,0,"1116  CAMPBELL RD"," GOODLETTSVILLE",,,
48729,"033 06 0A 007.00","SINGLE FAMILY","1140 CAMPBELL  RD, GOODLETTSVILLE",16-05-27,180500,20160531-0054542,No,,,0,,0,0,0,0,0,0,0,"1140 CAMPBELL  RD"," GOODLETTSVILLE",,,
11701,"033 06 0A 010.00","SINGLE FAMILY","1156  CAMPBELL RD, GOODLETTSVILLE",14-01-31,190000,20140204-0009741,No,,,0,,0,0,0,0,0,0,0,"1156  CAMPBELL RD"," GOODLETTSVILLE",,,
46864,"033 06 0A 011.00","SINGLE FAMILY","1160  CAMPBELL RD, GOODLETTSVILLE",16-04-07,205000,20160420-0038080,No,,,0,,0,0,0,0,0,0,0,"1160  CAMPBELL RD"," GOODLETTSVILLE",,,
21309,"033 06 0A 012.00","SINGLE FAMILY","1164  CAMPBELL RD, GOODLETTSVILLE",14-09-26,236000,20140930-0089890,No,,,0,,0,0,0,0,0,0,0,"1164  CAMPBELL RD"," GOODLETTSVILLE",,,
39436,"033 06 0A 013.00","SINGLE FAMILY","101  ECHO HILL BLVD, GOODLETTSVILLE",15-10-21,222000,20151023-0107941,No,,,0,,0,0,0,0,0,0,0,"101  ECHO HILL BLVD"," GOODLETTSVILLE",,,
39437,"033 06 0A 014.00","SINGLE FAMILY","105  ECHO HILL BLVD, GOODLETTSVILLE",15-10-09,280000,20151014-0104507,No,,,0,,0,0,0,0,0,0,0,"105  ECHO HILL BLVD"," GOODLETTSVILLE",,,
16931,"033 06 0A 018.00","SINGLE FAMILY","356  SOLITUDE CIR, GOODLETTSVILLE",14-06-09,210000,20140611-0050704,No,,,0,,0,0,0,0,0,0,0,"356  SOLITUDE CIR"," GOODLETTSVILLE",,,
7983,"033 06 0A 024.00","SINGLE FAMILY","341  SOLITUDE CIR, GOODLETTSVILLE",13-09-05,230000,20130911-0095688,No,,,0,,0,0,0,0,0,0,0,"341  SOLITUDE CIR"," GOODLETTSVILLE",,,
22729,"033 06 0A 032.00","SINGLE FAMILY","373  SOLITUDE CIR, GOODLETTSVILLE",14-10-03,268900,20141006-0092203,No,,,0,,0,0,0,0,0,0,0,"373  SOLITUDE CIR"," GOODLETTSVILLE",,,
12407,"033 06 0A 035.00","SINGLE FAMILY","396  SOLITUDE CIR, GOODLETTSVILLE",14-02-24,212500,20140227-0016880,No,,,0,,0,0,0,0,0,0,0,"396  SOLITUDE CIR"," GOODLETTSVILLE",,,
43081,"033 06 0A 040.00","SINGLE FAMILY","372  SOLITUDE CIR, GOODLETTSVILLE",16-01-26,310000,20160128-0008375,No,,,0,,0,0,0,0,0,0,0,"372  SOLITUDE CIR"," GOODLETTSVILLE",,,
25029,"033 06 0A 051.00","SINGLE FAMILY","424  SOLITUDE CIR, GOODLETTSVILLE",14-12-04,224900,20141209-0112624,No,,,0,,0,0,0,0,0,0,0,"424  SOLITUDE CIR"," GOODLETTSVILLE",,,
51977,"033 06 0A 053.00","VACANT RESIDENTIAL LAND","213 SOLITUDE  CIR, GOODLETTSVILLE",16-07-05,275605,20160708-0070094,No,,,0,,0,0,0,0,0,0,0,"213 SOLITUDE  CIR"," GOODLETTSVILLE",,,
53126,"033 06 0A 054.00","SINGLE FAMILY","209 SOLITUDE  CIR, GOODLETTSVILLE",16-08-12,253400,20160816-0085271,No,,,0,,0,0,0,0,0,0,0,"209 SOLITUDE  CIR"," GOODLETTSVILLE",,,
54593,"033 06 0A 057.00","VACANT RESIDENTIAL LAND","208 SOLITUDE  CIR, GOODLETTSVILLE",16-09-23,45000,20160929-0102913,Yes,,,0,,0,0,0,0,0,0,0,"208 SOLITUDE  CIR"," GOODLETTSVILLE",,,
56044,"033 06 0A 059.00","SINGLE FAMILY","216 SOLITUDE  CIR, GOODLETTSVILLE",16-10-21,270000,20161025-0112684,No,,,0,,0,0,0,0,0,0,0,"216 SOLITUDE  CIR"," GOODLETTSVILLE",,,
1209,"033 06 0A 063.00","SINGLE FAMILY","397  SOLITUDE CIR, GOODLETTSVILLE",13-03-04,165000,20130311-0024036,No,,,0,,0,0,0,0,0,0,0,"397  SOLITUDE CIR"," GOODLETTSVILLE",,,
19832,"033 12 0 001.00","VACANT RESIDENTIAL LAND","0  HAMBLEN DR, MADISON",14-08-21,100000,20141020-0096578,Yes,"SCHATTEN, EMANUEL TESTAMENTARY TRUST, THE","0  HAMBLEN DR, MADISON, TN",0.91,"GENERAL SERVICES DISTRICT",2400,0,2400,0,0,0,0,"0  HAMBLEN DR"," MADISON","0  HAMBLEN DR",MADISON,TN
21326,"033 12 0 103.00","SINGLE FAMILY","428  JANETTE AVE, GOODLETTSVILLE",14-09-19,114000,20140924-0087776,No,"TERRY, SHARON L.","428  JANETTE AVE, GOODLETTSVILLE, TN",0.3,"CITY OF GOODLETTSVILLE",22000,82400,104400,1965,3,1,0,"428  JANETTE AVE"," GOODLETTSVILLE","428  JANETTE AVE",GOODLETTSVILLE,TN
4539,"033 12 0 104.00","SINGLE FAMILY","426  JANETTE AVE, GOODLETTSVILLE",13-06-26,120000,20130628-0066911,No,"PAUL, JAMES H.","426  JANETTE AVE, GOODLETTSVILLE, TN",0.27,"CITY OF GOODLETTSVILLE",22000,95400,129900,1968,3,1,0,"426  JANETTE AVE"," GOODLETTSVILLE","426  JANETTE AVE",GOODLETTSVILLE,TN
36528,"033 12 0 107.00","SINGLE FAMILY","314  MARITA AVE, GOODLETTSVILLE",15-08-26,127000,20150827-0086917,No,"JENKINS, MONIQUE","314  MARITA AVE, GOODLETTSVILLE, TN",0.29,"CITY OF GOODLETTSVILLE",22000,95700,117700,1964,3,1,1,"314  MARITA AVE"," GOODLETTSVILLE","314  MARITA AVE",GOODLETTSVILLE,TN
38109,"033 12 0 111.00","SINGLE FAMILY","319  MELISSA DR, GOODLETTSVILLE",15-09-14,108750,20150916-0093968,No,"FARLEY, JERRY W.","319  MELISSA DR, GOODLETTSVILLE, TN",0.32,"CITY OF GOODLETTSVILLE",22000,66200,88200,1963,3,1,0,"319  MELISSA DR"," GOODLETTSVILLE","319  MELISSA DR",GOODLETTSVILLE,TN
46912,"033 12 0 114.00","SINGLE FAMILY","440  JANETTE AVE, GOODLETTSVILLE",16-04-25,114900,20160428-0041671,No,"FINEGAN, WILLIAM & TRACY","440  JANETTE AVE, GOODLETTSVILLE, TN",0.28,"CITY OF GOODLETTSVILLE",22000,76300,98300,1966,3,1,0,"440  JANETTE AVE"," GOODLETTSVILLE","440  JANETTE AVE",GOODLETTSVILLE,TN
8006,"033 12 0 134.00","SINGLE FAMILY","435  JANETTE AVE, GOODLETTSVILLE",13-09-16,101900,20130919-0098900,No,"SOEBBING, MICHAEL","435  JANETTE AVE, GOODLETTSVILLE, TN",0.29,"CITY OF GOODLETTSVILLE",22000,94800,121500,1966,3,1,0,"435  JANETTE AVE"," GOODLETTSVILLE","435  JANETTE AVE",GOODLETTSVILLE,TN
23930,"033 12 0 137.00","SINGLE FAMILY","441  JANETTE AVE, GOODLETTSVILLE",14-11-18,96400,20141118-0106275,No,"MARTIN, EDNA L.","441  JANETTE AVE, GOODLETTSVILLE, TN",0.29,"CITY OF GOODLETTSVILLE",22000,91000,114500,1968,3,1,0,"441  JANETTE AVE"," GOODLETTSVILLE","441  JANETTE AVE",GOODLETTSVILLE,TN
10783,"033 12 0 142.00","SINGLE FAMILY","363  JANETTE AVE, GOODLETTSVILLE",13-12-31,100000,20140102-0000125,No,"HARDISON, KEVIN & DEBORAH R. LOVE","363  JANETTE AVE, GOODLETTSVILLE, TN",0.29,"CITY OF GOODLETTSVILLE",25000,76600,101700,1972,3,1,0,"363  JANETTE AVE"," GOODLETTSVILLE","363  JANETTE AVE",GOODLETTSVILLE,TN
2090,"033 12 0 152.00",DUPLEX,"188  CONNARE DR, MADISON",13-04-19,160000,20130422-0039627,No,"LOVELL, DAVID & PAMELA TENNESSEE COMMUNITY PROPERTY TRUST, T","188  CONNARE DR, MADISON, TN",0.3,"GENERAL SERVICES DISTRICT",24000,78500,102500,1982,4,2,2,"188  CONNARE DR"," MADISON","188  CONNARE DR",MADISON,TN
38085,"033 13 0 002.00","SINGLE FAMILY","107 A  CUNNIFF PKWY, GOODLETTSVILLE",15-09-18,310000,20150921-0095847,No,"GILMORE, HARRY J. JR & BRENDA J.","107 A CUNNIFF PKWY, GOODLETTSVILLE, TN",1.01,"GENERAL SERVICES DISTRICT",45000,194200,272100,1976,4,4,0,"107 A  CUNNIFF PKWY"," GOODLETTSVILLE","107 A CUNNIFF PKWY",GOODLETTSVILLE,TN
40668,"033 13 0A 005.00","SINGLE FAMILY","860  FONNIC DR, NASHVILLE",15-11-23,270000,20151124-0119120,No,,,0,,0,0,0,0,0,0,0,"860  FONNIC DR"," NASHVILLE",,,
43084,"033 13 0A 009.00","SINGLE FAMILY","876  FONNIC DR, NASHVILLE",16-01-15,350000,20160121-0006112,No,,,0,,0,0,0,0,0,0,0,"876  FONNIC DR"," NASHVILLE",,,
1210,"033 13 0A 011.00","SINGLE FAMILY","869  FONNIC DR, NASHVILLE",13-03-21,226000,20130326-0029377,No,,,0,,0,0,0,0,0,0,0,"869  FONNIC DR"," NASHVILLE",,,
36512,"033 13 0A 016.00","SINGLE FAMILY","849  FONNIC DR, NASHVILLE",15-08-10,269000,20150820-0083953,No,,,0,,0,0,0,0,0,0,0,"849  FONNIC DR"," NASHVILLE",,,
2053,"033 13 0A 023.00","SINGLE FAMILY","848  CURTIS DR, NASHVILLE",13-04-01,240000,20130415-0037150,No,,,0,,0,0,0,0,0,0,0,"848  CURTIS DR"," NASHVILLE",,,
15549,"033 13 0A 035.00","SINGLE FAMILY","845  CURTIS DR, NASHVILLE",14-05-23,259857,20140528-0045827,No,,,0,,0,0,0,0,0,0,0,"845  CURTIS DR"," NASHVILLE",,,
48730,"033 13 0A 037.00","SINGLE FAMILY","837 CURTIS  DR, NASHVILLE",16-05-06,259900,20160513-0047959,No,,,0,,0,0,0,0,0,0,0,"837 CURTIS  DR"," NASHVILLE",,,
40669,"033 13 0A 041.00","SINGLE FAMILY","908  HIDDEN SPRINGS DR, NASHVILLE",15-11-20,240000,20151123-0118623,No,,,0,,0,0,0,0,0,0,0,"908  HIDDEN SPRINGS DR"," NASHVILLE",,,
22731,"033 13 0A 043.00","SINGLE FAMILY","905  HIDDEN SPRINGS DR, NASHVILLE",14-10-03,267525,20141015-0095111,No,,,0,,0,0,0,0,0,0,0,"905  HIDDEN SPRINGS DR"," NASHVILLE",,,
29478,"033 14 0 015.00","SINGLE FAMILY","302  CUNNIFF PKWY, GOODLETTSVILLE",15-04-22,174000,20150501-0039380,No,"PRINS, LUKE & KRISTEN","302  CUNNIFF PKWY, GOODLETTSVILLE, TN",0.98,"GENERAL SERVICES DISTRICT",45000,116400,161400,1960,3,1,1,"302  CUNNIFF PKWY"," GOODLETTSVILLE","302  CUNNIFF PKWY",GOODLETTSVILLE,TN
33035,"033 14 0 016.00","SINGLE FAMILY","503  CUNNIFF CT, GOODLETTSVILLE",15-06-18,179900,20150619-0059059,No,"DEENIHAN, BRIDGET ANN & KOSIK, JONATHAN EVANS","503  CUNNIFF CT, GOODLETTSVILLE, TN",0.9,"GENERAL SERVICES DISTRICT",45000,107900,152900,1963,3,2,0,"503  CUNNIFF CT"," GOODLETTSVILLE","503  CUNNIFF CT",GOODLETTSVILLE,TN
44084,"033 14 0 017.00","SINGLE FAMILY","505  CUNNIFF CT, GOODLETTSVILLE",16-02-10,168500,20160212-0013878,No,"BROWN, LIZABETH A.","505  CUNNIFF CT, GOODLETTSVILLE, TN",1.07,"GENERAL SERVICES DISTRICT",45000,105400,150400,1961,4,1,1,"505  CUNNIFF CT"," GOODLETTSVILLE","505  CUNNIFF CT",GOODLETTSVILLE,TN
51978,"033 14 0 020.00","SINGLE FAMILY","511 CUNNIFF  CT, GOODLETTSVILLE",16-07-20,199500,20160727-0077220,No,"KROFT, WYMAN & CYRUS, MICHELLE D.","511  CUNNIFF CT, GOODLETTSVILLE, TN",2.38,"GENERAL SERVICES DISTRICT",54700,130800,187500,1965,3,3,0,"511 CUNNIFF  CT"," GOODLETTSVILLE","511  CUNNIFF CT",GOODLETTSVILLE,TN
7984,"033 14 0 023.00","SINGLE FAMILY","204  CUNNIFF PKWY, GOODLETTSVILLE",13-09-06,170000,20130909-0095076,No,"CHRISTIAN, CHRISTOPHER TODD, I","204  CUNNIFF PKWY, GOODLETTSVILLE, TN",0.95,"GENERAL SERVICES DISTRICT",45000,116400,161400,1961,3,1,1,"204  CUNNIFF PKWY"," GOODLETTSVILLE","204  CUNNIFF PKWY",GOODLETTSVILLE,TN
50590,"033 14 0 031.00","SINGLE FAMILY","202 NORTHWIND  DR, GOODLETTSVILLE",16-06-16,315000,20160620-0062449,No,"GROVES, FRED JR. & MARY KAY","202  NORTHWIND DR, GOODLETTSVILLE, TN",0.95,"GENERAL SERVICES DISTRICT",45000,203400,248400,1965,4,3,1,"202 NORTHWIND  DR"," GOODLETTSVILLE","202  NORTHWIND DR",GOODLETTSVILLE,TN
22732,"033 14 0 046.00","SINGLE FAMILY","205  FONNIC DR, GOODLETTSVILLE",14-10-23,164000,20141028-0099249,No,"HOYE, JONATHAN B. & JOANN V.","205  FONNIC DR, GOODLETTSVILLE, TN",0.94,"GENERAL SERVICES DISTRICT",45000,104900,149900,1961,3,1,1,"205  FONNIC DR"," GOODLETTSVILLE","205  FONNIC DR",GOODLETTSVILLE,TN
1211,"033 14 0 050.00","SINGLE FAMILY","202  FONNIC DR, GOODLETTSVILLE",13-03-12,167900,20130314-0025393,No,"FORBES, LARRY & MELODY","202  FONNIC DR, GOODLETTSVILLE, TN",0.99,"GENERAL SERVICES DISTRICT",45000,126200,171200,1964,3,1,1,"202  FONNIC DR"," GOODLETTSVILLE","202  FONNIC DR",GOODLETTSVILLE,TN
4526,"033 14 0 051.00","SINGLE FAMILY","203  CUNNIFF PKWY, GOODLETTSVILLE",13-06-17,172000,20130624-0064199,No,"CHILDS, COREY D.","203  CUNNIFF PKWY, GOODLETTSVILLE, TN",0.96,"GENERAL SERVICES DISTRICT",45000,178900,245100,1968,3,3,1,"203  CUNNIFF PKWY"," GOODLETTSVILLE","203  CUNNIFF PKWY",GOODLETTSVILLE,TN
46866,"033 14 0 056.00","SINGLE FAMILY","707  NELLA DR, GOODLETTSVILLE",16-04-18,220000,20160421-0038561,No,"BREWSTER, ANTHONY JR & VICTORIA & FLACK, JONATHON & JENNIFER","707  NELLA DR, GOODLETTSVILLE, TN",1.03,"GENERAL SERVICES DISTRICT",45000,164000,209000,1965,2,3,0,"707  NELLA DR"," GOODLETTSVILLE","707  NELLA DR",GOODLETTSVILLE,TN
41935,"033 14 0 071.00","SINGLE FAMILY","207  GREEN ACRES CT, GOODLETTSVILLE",15-12-09,221000,20151210-0124372,No,"DOMINICK, JACOB & APRIL","207  GREEN ACRES CT, GOODLETTSVILLE, TN",0.92,"GENERAL SERVICES DISTRICT",45000,124100,169100,1961,3,2,0,"207  GREEN ACRES CT"," GOODLETTSVILLE","207  GREEN ACRES CT",GOODLETTSVILLE,TN
33036,"033 14 0 072.00","SINGLE FAMILY","209  GREEN ACRES CT, GOODLETTSVILLE",15-06-25,354000,20150708-0066373,No,"LAHANN, RANDALL & OLIVIA","209  GREEN ACRES CT, GOODLETTSVILLE, TN",1.27,"GENERAL SERVICES DISTRICT",45000,194200,292000,1965,4,3,0,"209  GREEN ACRES CT"," GOODLETTSVILLE","209  GREEN ACRES CT",GOODLETTSVILLE,TN
11702,"033 14 0 074.00","SINGLE FAMILY","304  GREEN ACRES DR, GOODLETTSVILLE",14-01-30,173500,20140207-0010890,No,"MAYER, JARIUS & NATALIA","304  GREEN ACRES DR, GOODLETTSVILLE, TN",0.88,"GENERAL SERVICES DISTRICT",45000,140900,185900,1960,4,1,1,"304  GREEN ACRES DR"," GOODLETTSVILLE","304  GREEN ACRES DR",GOODLETTSVILLE,TN
51979,"033 14 0 086.00","SINGLE FAMILY","801 NELLA  DR, GOODLETTSVILLE",16-07-08,245000,20160711-0070552,No,"RICHARDSON, ADAM H. & PATEL, NARESH N.","801  NELLA DR, GOODLETTSVILLE, TN",0.91,"GENERAL SERVICES DISTRICT",45000,132700,191700,1965,4,2,0,"801 NELLA  DR"," GOODLETTSVILLE","801  NELLA DR",GOODLETTSVILLE,TN
2054,"033 14 0 098.00","SINGLE FAMILY","307  GREEN ACRES DR, GOODLETTSVILLE",13-04-30,150000,20130502-0044000,No,"LOPEZ, CAROLINA","307  GREEN ACRES DR, GOODLETTSVILLE, TN",0.94,"GENERAL SERVICES DISTRICT",45000,132300,177300,1963,3,2,0,"307  GREEN ACRES DR"," GOODLETTSVILLE","307  GREEN ACRES DR",GOODLETTSVILLE,TN
22733,"033 15 0 010.02",DUPLEX,"315  GREEN ACRES DR, GOODLETTSVILLE",14-10-28,179900,20141029-0099757,No,"DONKIN, THOMAS","315  GREEN ACRES DR, GOODLETTSVILLE, TN",1.29,"GENERAL SERVICES DISTRICT",45000,114300,159300,1974,4,2,0,"315  GREEN ACRES DR"," GOODLETTSVILLE","315  GREEN ACRES DR",GOODLETTSVILLE,TN
15565,"033 15 0 011.00","SINGLE FAMILY","717  HAMBLEN DR, MADISON",14-05-12,144000,20140519-0042684,No,"LOVELESS, HEATHER & ZACHARY","717  HAMBLEN DR, MADISON, TN",0.98,"GENERAL SERVICES DISTRICT",25200,122300,147500,1959,3,1,0,"717  HAMBLEN DR"," MADISON","717  HAMBLEN DR",MADISON,TN
45318,"033 15 0 011.00","SINGLE FAMILY","717  HAMBLEN DR, MADISON",16-03-17,174900,20160318-0026054,No,"LOVELESS, HEATHER & ZACHARY","717  HAMBLEN DR, MADISON, TN",0.98,"GENERAL SERVICES DISTRICT",25200,122300,147500,1959,3,1,0,"717  HAMBLEN DR"," MADISON","717  HAMBLEN DR",MADISON,TN
48755,"033 15 0 012.00","SINGLE FAMILY","713 HAMBLEN  DR, MADISON",16-05-04,187500,20160506-0045381,No,"AIREE, RICHA","713  HAMBLEN DR, MADISON, TN",1.26,"GENERAL SERVICES DISTRICT",27200,127500,158400,1959,4,3,0,"713 HAMBLEN  DR"," MADISON","713  HAMBLEN DR",MADISON,TN
4540,"033 15 0 023.00","SINGLE FAMILY","902  SUNVALLEY DR, MADISON",13-06-07,130000,20130612-0059701,No,"BUCKNER, GREGORY B. & SMITH, KORIN A.","902  SUNVALLEY DR, MADISON, TN",0.49,"GENERAL SERVICES DISTRICT",24500,101500,143900,1958,3,2,0,"902  SUNVALLEY DR"," MADISON","902  SUNVALLEY DR",MADISON,TN
41949,"033 15 0 036.00","SINGLE FAMILY","909  APPLE VALLEY RD, MADISON",15-12-03,136000,20151207-0122808,No,"LING, JONATHAN R.","909  APPLE VALLEY RD, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",30200,97300,127500,1958,3,1,0,"909  APPLE VALLEY RD"," MADISON","909  APPLE VALLEY RD",MADISON,TN
36529,"033 15 0 044.00","SINGLE FAMILY","828  APPLE VALLEY RD, MADISON",15-08-18,136000,20150821-0084711,No,"GOODSON, KENT","828  APPLE VALLEY RD, MADISON, TN",0.73,"GENERAL SERVICES DISTRICT",26500,89600,126200,1958,3,1,0,"828  APPLE VALLEY RD"," MADISON","828  APPLE VALLEY RD",MADISON,TN
10784,"033 15 0 046.00","SINGLE FAMILY","611  HAMBLEN DR, MADISON",13-12-16,169900,20140102-0000246,No,"BROWN, DAVID & JULIEANN","611  HAMBLEN DR, MADISON, TN",0.87,"GENERAL SERVICES DISTRICT",28000,119900,165500,1958,3,1,1,"611  HAMBLEN DR"," MADISON","611  HAMBLEN DR",MADISON,TN
29502,"033 15 0 046.00","SINGLE FAMILY","611  HAMBLEN DR, MADISON",15-04-29,195000,20150504-0040295,No,"BROWN, DAVID & JULIEANN","611  HAMBLEN DR, MADISON, TN",0.87,"GENERAL SERVICES DISTRICT",28000,119900,165500,1958,3,1,1,"611  HAMBLEN DR"," MADISON","611  HAMBLEN DR",MADISON,TN
34787,"033 15 0 049.00","SINGLE FAMILY","817  E CAMPBELL RD, MADISON",15-07-31,144000,20150804-0076920,No,"EDMONDS, BRADLEY F. & SMITH, THOMAS A.","817  E CAMPBELL RD, MADISON, TN",0.92,"GENERAL SERVICES DISTRICT",28000,97800,126200,1958,3,1,1,"817  E CAMPBELL RD"," MADISON","817  E CAMPBELL RD",MADISON,TN
23931,"033 15 0 055.00","SINGLE FAMILY","812  E CAMPBELL RD, MADISON",14-11-12,145000,20141113-0104701,No,"GENTRY, CLINTON & PENNY MARIE","812  E CAMPBELL RD, MADISON, TN",0.85,"GENERAL SERVICES DISTRICT",28000,90400,120700,1959,3,1,0,"812  E CAMPBELL RD"," MADISON","812  E CAMPBELL RD",MADISON,TN
18393,"033 15 0 065.00","SINGLE FAMILY","923  WOODS LAKE DR, MADISON",14-07-25,133000,20140801-0068809,No,"PULLELLA, SANTO & DENISE","923  WOODS LAKE DR, MADISON, TN",0.91,"GENERAL SERVICES DISTRICT",28000,87500,115500,1958,3,1,0,"923  WOODS LAKE DR"," MADISON","923  WOODS LAKE DR",MADISON,TN
